-1.161264217055477843e+01,9.067616389210617633e-01,9.708451528605570591e-01
-1.163686138394469083e+01,3.248019972571027925e-01,9.867606471697476511e-01
-1.163196889427528724e+01,-2.571145977581181241e-01,1.002676141478938021e+00
-1.159802948442145620e+01,-8.375348585311439553e-01,1.018591635788127281e+00
-1.153518033790556530e+01,-1.415011858205249773e+00,1.034507130097317207e+00
-1.144363056559890168e+01,-1.988108630092422446e+00,1.050422624406506911e+00
-1.132366055385014114e+01,-2.555401735734216473e+00,1.066338118715697725e+00
-1.117562113599109885e+01,-3.115484792751060272e+00,1.082253613024886318e+00
-1.099993258960664377e+01,-3.666971953755970404e+00,1.098169107334076466e+00
-1.079708346238571437e+01,-4.208501327746517973e+00,1.114084601643265504e+00
-1.056762922979242347e+01,-4.738738335547949099e+00,1.130000095952456540e+00
-1.031219078820961776e+01,-5.256378991060071115e+00,1.145915590261645356e+00
-1.003145278761065384e+01,-5.760153100260535730e+00,1.161831084570837058e+00
-9.726161808207777426e+00,-6.248827370136739390e+00,1.177746578880026318e+00
-9.397124385906300503e+00,-6.721208419957365621e+00,1.193662073189215134e+00
-9.045204891761789767e+00,-7.176145687551785279e+00,1.209577567498406392e+00
-8.671323270992024490e+00,-7.612534223540567524e+00,1.225493061807598982e+00
-8.276452647435339927e+00,-8.029317366752440677e+00,1.241408556116788464e+00
-7.861616799671718780e+00,-8.425489294371486082e+00,1.257324050425974393e+00
-7.427887515331569546e+00,-8.800097440682273842e+00,1.273239544735163209e+00
-6.976381830408867835e+00,-9.152244778619262888e+00,1.289155039044352913e+00
-6.508259160669616961e+00,-9.481091958679305876e+00,1.305070533353547502e+00
-6.024718332502684959e+00,-9.785859300121357407e+00,1.320986027662735207e+00
-5.526994520797354760e+00,-1.006582862975491466e+01,1.336901521971924245e+00
-5.016356101649954269e+00,-1.032034496400705592e+01,1.352817016281118168e+00
-4.494101427900066170e+00,-1.054881803035627996e+01,1.368732510590306539e+00
-3.961555535674682549e+00,-1.075072362462886133e+01,1.384648004899497575e+00
-3.420066790275859692e+00,-1.092560480106875076e+01,1.400563499208686613e+00
-2.871003479883510678e+00,-1.107307289251444615e+01,1.416478993517874763e+00
-2.315750365659771326e+00,-1.119280835844443445e+01,1.432394487827069574e+00
-1.755705196934513657e+00,-1.128456145908590713e+01,1.448309982136259055e+00
-1.192275200222978171e+00,-1.134815275421805048e+01,1.464225476445445651e+00
-6.268735508759305519e-01,-1.138347342574071241e+01,1.480140970754634688e+00
-6.091583619018665907e-02,-1.139048542351997639e+01,1.496056465063827945e+00
5.041834811872530908e-01,-1.136922143446357580e+01,1.511971959373018537e+00
1.067014590744842950e+00,-1.131978467521960674e+01,1.527887453682210239e+00
1.626175843703833834e+00,-1.124234850933086705e+01,1.543802947991400609e+00
2.180277236009597441e+00,-1.113715589011310136e+01,1.559718442300589425e+00
2.727943856081163521e+00,-1.100451863095744542e+01,1.575633936609778241e+00
3.267819288786518950e+00,-1.084481650518437768e+01,1.591549430918967056e+00
3.798568967235601335e+00,-1.065849617799739946e+01,1.607464925228156760e+00
4.318883464128017380e+00,-1.044606997349850452e+01,1.623380419537346020e+00
4.827481714557947612e+00,-1.020811448013320621e+01,1.639295913846533947e+00
5.323114162363982160e+00,-9.945268998329451549e+00,1.655211408155720987e+00
5.804565822316305912e+00,-9.658233834481270819e+00,1.671126902464909803e+00
6.270659250657161898e+00,-9.347768445803465553e+00,1.687042396774100173e+00
6.720257416752220436e+00,-9.014689440947142529e+00,1.702957891083289654e+00
7.152266468869870053e+00,-8.659868441616564994e+00,1.718873385392479802e+00
7.565638387381676822e+00,-8.284229810764861313e+00,1.734788879701669950e+00
7.959373518969755423e+00,-7.888748253268516919e+00,1.750704374010859432e+00
8.332522985734707177e+00,-7.474446295287929587e+00,1.766619868320046249e+00
8.684190963420375553e+00,-7.042391648812433402e+00,1.782535362629235287e+00
9.013536823308067270e+00,-6.593694468162762945e+00,1.798450856938422326e+00
9.319777132682290244e+00,-6.129504505481049748e+00,1.814366351247615139e+00
9.602187509131443477e+00,-5.651008172477673952e+00,1.830281845556806841e+00
9.860104324319573621e+00,-5.159425515924883854e+00,1.846197339865999876e+00
1.009292625324805037e+01,-4.656007114588775586e+00,1.862112834175188913e+00
1.030011566541804768e+01,-4.142030905473248481e+00,1.878028328484379283e+00
1.048119985470503046e+01,-3.618798947411772993e+00,1.893943822793568321e+00
1.063577210516388760e+01,-3.087634130184617298e+00,1.909859317102758469e+00
1.076349259039708706e+01,-2.549876837460449686e+00,1.925774811411949727e+00
1.086408910453705623e+01,-2.006881571961577126e+00,1.941690305721138321e+00
1.093735762331699135e+01,-1.460013551331352133e+00,1.957605800030328247e+00
1.098316269413028579e+01,-9.106452832402830433e-01,1.973521294339514620e+00
1.100143765440673072e+01,-3.601531283040345643e-01,1.989436788648704102e+00
1.099218467806263533e+01,1.900861405982608443e-01,2.005352282957896026e+00
1.095547465021065747e+01,7.386987740231372168e-01,2.021267777267083954e+00
1.089144687074276163e+01,1.284317468124674066e+00,2.037183271576274990e+00
1.080030858782485836e+01,1.825584764773204860e+00,2.053098765885465582e+00
1.068233436276369730e+01,2.361156421194827715e+00,2.069014260194654842e+00
1.053786526812399416e+01,2.889704740786462001e+00,2.084929754503842769e+00
1.036730792138595625e+01,3.409921856872569101e+00,2.100845248813036026e+00
1.017113335683900921e+01,3.920522961301363907e+00,2.116760743122225286e+00
9.949875738805763703e+00,4.420249469929957264e+00,2.132676237431413213e+00
9.704130919680125089e+00,4.907872117219049812e+00,2.148591731740602917e+00
9.434554846643917969e+00,5.382193972348005673e+00,2.164507226049791289e+00
9.141861821296537016e+00,5.842053369469942581e+00,2.180422720358981881e+00
8.826822616791220710e+00,6.286326744953262491e+00,2.196338214668171140e+00
8.490262457418335629e+00,6.713931374700250920e+00,2.212253708977360844e+00
8.133058865910188118e+00,7.123828004894367183e+00,2.228169203286551436e+00
7.756139384062094244e+00,7.515023369804914033e+00,2.244084697595741140e+00
7.360479172570248529e+00,7.886572590570226637e+00,2.260000191904931732e+00
6.947098496277539503e+00,8.237581449187601379e+00,2.275915686214119216e+00
6.517060101293047580e+00,8.567208532259078524e+00,2.291831180523308031e+00
6.071466490709104491e+00,8.874667239376099914e+00,2.307746674832499956e+00
5.611457105880581331e+00,9.159227651372168211e+00,2.323662169141688327e+00
5.138205420454276862e+00,9.420218254029890659e+00,2.339577663450876255e+00
4.652915954541045451e+00,9.657027513196585033e+00,2.355493157760065071e+00
4.156821216609414726e+00,9.869105297639682917e+00,2.371408652069254774e+00
3.651178580846291766e+00,1.005596414635881430e+01,2.387324146378444034e+00
3.137267107877694805e+00,1.021718037746452623e+01,2.403239640687631073e+00
2.616384316869813986e+00,1.035239503613322398e+01,2.419155134996822110e+00
2.089842917137944678e+00,1.046131467955305361e+01,2.435070629306012258e+00
1.558967507477615255e+00,1.054371199718498531e+01,2.450986123615205070e+00
1.025091251498432277e+00,1.059942626507651831e+01,2.466901617924393442e+00
4.895525372866320613e-01,1.062836363338079337e+01,2.482817112233584478e+00
-4.630837025300485466e-02,1.063049724665088824e+01,2.498732606542775958e+00
-5.811526760213946430e-01,1.060586719689619173e+01,2.514648100851962997e+00
-1.113646391978022177e+00,1.055458030980436135e+01,2.530563595161152257e+00
-1.642463656722619847e+00,1.047680976494712013e+01,2.546479089470344181e+00
-2.166290029164112063e+00,1.037279455120020444e+01,2.562394583779532553e+00
-2.683825748113982002e+00,1.024283875901608454e+01,2.578310078088721369e+00
-3.193788949740101302e+00,1.008731071159149906e+01,2.594225572397912849e+00
-3.694918834935841723e+00,9.906641937369622397e+00,2.610141066707102997e+00
-4.185978778797640132e+00,9.701325986707590943e+00,2.626056561016291813e+00
-4.665759374561731399e+00,9.471917095923336305e+00,2.641972055325480184e+00
-5.133081404527072955e+00,9.219028702310287926e+00,2.657887549634670776e+00
-5.586798730686104442e+00,8.943331814073451014e+00,2.673803043943860924e+00
-6.025801097997340428e+00,8.645553239494915942e+00,2.689718538253051072e+00
-6.449016843463446946e+00,8.326473679980026077e+00,2.705634032562241220e+00
-6.855415504424633433e+00,7.986925691966502150e+00,2.721549526871430924e+00
-7.244010319739430770e+00,7.627791522996822060e+00,2.737465021180621072e+00
-7.613860617802422404e+00,7.250000827558517713e+00,2.753380515489806779e+00
-7.964074085640558742e+00,6.854528268586896012e+00,2.769296009798997371e+00
-8.293808913635652758e+00,6.442391010799349615e+00,2.785211504108183966e+00
-8.602275810739557826e+00,6.014646112289337765e+00,2.801126998417373226e+00
-8.888739885379774108e+00,5.572387821050490686e+00,2.817042492726562930e+00
-9.152522387595764641e+00,5.116744783326723223e+00,2.832957987035751302e+00
-9.393002308299390535e+00,4.648877170892112609e+00,2.848873481344939673e+00
-9.609617831915560515e+00,4.169973734554125677e+00,2.864788975654130265e+00
-9.801867639030589885e+00,3.681248791345106852e+00,2.880704469963318193e+00
-9.969312056054970839e+00,3.183939153019488710e+00,2.896619964272510561e+00
-1.011157404929317138e+01,2.679301003607406528e+00,2.912535458581699377e+00
-1.022834006120493378e+01,2.168606733889189453e+00,2.928450952890887304e+00
-1.031936068703915765e+01,1.653141740749193733e+00,2.944366447200077896e+00
-1.038445119042198250e+01,1.134201199441476682e+00,2.960281941509267600e+00
-1.042349185688400581e+01,6.130868168537436658e-01,2.976197435818455528e+00
-1.043642818471682965e+01,9.110357388969525516e-02,2.992112930127647008e+00
-1.042327091295505603e+01,-4.304435348966317854e-01,3.008028424436839376e+00
-1.038409588668584149e+01,-9.502527562877594036e-01,3.023943918746032189e+00
-1.031904376029261527e+01,-1.467028819911143422e+00,3.039859413055220561e+00
-1.022831953964219842e+01,-1.979486158216403169e+00,3.055774907364409820e+00
-1.011219196462370462e+01,-2.486352096935868783e+00,3.071690401673598636e+00
-9.970992733842800604e+00,-2.986370008129736409e+00,3.087605895982786564e+00
-9.805115573664778594e+00,-3.478302418023492049e+00,3.103521390291977156e+00
-9.615015154183803148e+00,-3.960934061970791120e+00,3.119436884601168192e+00
-9.401205855072403139e+00,-4.433074879019422987e+00,3.135352378910360116e+00
-9.164260384634127732e+00,-4.893562938720869226e+00,3.151267873219551596e+00
-8.904808255742169720e+00,-5.341267293004900552e+00,3.167183367528741744e+00
-8.623534122696900894e+00,-5.775090746139124320e+00,3.183098861837935445e+00
-8.321175983374821783e+00,-6.193972536008951479e+00,3.199014356147125149e+00
-7.998523251369462628e+00,-6.596890920185384033e+00,3.214929850456316185e+00
-7.656414703140653977e+00,-6.982865660495917837e+00,3.230845344765507221e+00
-7.295736305491380413e+00,-7.350960400076918866e+00,3.246760839074697813e+00
-6.917418928980542780e+00,-7.700284927163413506e+00,3.262676333383887517e+00
-6.522435953154618993e+00,-8.029997320163722918e+00,3.278591827693076333e+00
-6.111800769740753481e+00,-8.339305968870846186e+00,3.294507322002264704e+00
-5.686564190187694656e+00,-8.627471466979336867e+00,3.310422816311451744e+00
-5.247811764168540449e+00,-8.893808371404729129e+00,3.326338310620637451e+00
-4.796661015869985611e+00,-9.137686824241525230e+00,3.342253804929828931e+00
-4.334258605086184879e+00,-9.358534033544527730e+00,3.358169299239018191e+00
-3.861777420310966491e+00,-9.555835609475966663e+00,3.374084793548205674e+00
-3.380413611179560185e+00,-9.729136752726576631e+00,3.390000287857393158e+00
-2.891383567749939765e+00,-9.878043292491510030e+00,3.405915782166582861e+00
-2.395920854233869246e+00,-1.000222257166092277e+01,3.421831276475774786e+00
-1.895273104888693938e+00,-1.010140417726918827e+01,3.437746770784962269e+00
-1.390698889862458376e+00,-1.017538051463498050e+01,3.453662265094150641e+00
-8.834645588469854927e-01,-1.022400722401617479e+01,3.469577759403338568e+00
-3.748410704359657619e-01,-1.024720343899726593e+01,3.485493253712528716e+00
1.338991848922062577e-01,-1.024495188622234032e+01,3.501408748021716644e+00
6.414855602441424942e-01,-1.021729882648199528e+01,3.517324242330906792e+00
1.146652318327764153e+00,-1.016435383755751509e+01,3.533239736640094275e+00
1.648141780145625734e+00,-1.008628943961875990e+01,3.549155230949284867e+00
2.144707448551586015e+00,-9.983340564362782388e+00,3.565070725258475015e+00
2.635117098932388213e+00,-9.855803869467127498e+00,3.580986219567665163e+00
3.118155829370075960e+00,-9.704036900314241265e+00,3.596901713876854867e+00
3.592629062754387093e+00,-9.528457101320256584e+00,3.612817208186044127e+00
4.057365493446034144e+00,-9.329540679572025041e+00,3.628732702495234719e+00
4.511219971241718696e+00,-9.107821323839344174e+00,3.644648196804424867e+00
4.953076315559479248e+00,-8.863888782384412579e+00,3.660563691113615459e+00
5.381850052948017549e+00,-8.598387303336272325e+00,3.676479185422806051e+00
5.796491071225592151e+00,-8.312013941734084810e+00,3.692394679731993978e+00
6.195986183772302702e+00,-8.005516737668182614e+00,3.708310174041184126e+00
6.579361597733555556e+00,-7.679692770261533852e+00,3.724225668350374718e+00
6.945685280141681517e+00,-7.335386092535593150e+00,3.740141162659563534e+00
7.294069216226287899e+00,-6.973485552492842743e+00,3.756056656968751906e+00
7.623671554461359356e+00,-6.594922506022910191e+00,3.771972151277939833e+00
7.933698633187745486e+00,-6.200668427499376634e+00,3.787887645587130425e+00
8.223406883952566915e+00,-5.791732424179572902e+00,3.803803139896317909e+00
8.492104607021587981e+00,-5.369158660749278056e+00,3.819718634205505836e+00
8.739153614845973195e+00,-4.934023700567709447e+00,3.835634128514695540e+00
8.963970739600068072e+00,-4.487433770365008456e+00,3.851549622823883023e+00
9.166029201251294722e+00,-4.030521955324153360e+00,3.867465117133073171e+00
9.344859832975895841e+00,-3.564445331641425962e+00,3.883380611442262431e+00
9.500052161094238556e+00,-3.090382043803865386e+00,3.899296105751452579e+00
9.631255337065898203e+00,-2.609528333948206935e+00,3.915211600060644503e+00
9.738178919456682792e+00,-2.123095530773351225e+00,3.931127094369833763e+00
9.820593504166396315e+00,-1.632307005567251057e+00,3.947042588679021691e+00
9.878331201586336263e+00,-1.138395102978928763e+00,3.962958082988211839e+00
9.911285959738510343e+00,-6.425980542171669807e-01,3.978873577297401098e+00
9.919413732833191943e+00,-1.461568803889884138e-01,3.994789071606590358e+00
9.902732495067002816e+00,3.496877062965562111e-01,4.010704565915780506e+00
9.861322099868930380e+00,8.436983957406287704e-01,4.026620060224969322e+00
9.795323985185959259e+00,1.334644359890228005e+00,4.042535554534159914e+00
9.704940725782034150e+00,1.821304311749662563e+00,4.058451048843349618e+00
9.590435433903225615e+00,2.302469535884383856e+00,4.074366543152539322e+00
9.452131010037019720e+00,2.776946882916485837e+00,4.090282037461729026e+00
9.290409245863942900e+00,3.243561720612501809e+00,4.106197531770916953e+00
9.105709781864154806e+00,3.701160834283666823e+00,4.122113026080106657e+00
8.898528922399348673e+00,4.148615269356282553e+00,4.138028520389294584e+00
8.669418311440521663e+00,4.584823109124810614e+00,4.153944014698486065e+00
8.418983472453861694e+00,5.008712180872452180e+00,4.169859509007674880e+00
8.147882216289513480e+00,5.419242683732754529e+00,4.185775003316865472e+00
7.856822921240317115e+00,5.815409731870768262e+00,4.201690497626055176e+00
7.546562689749207742e+00,6.196245806782886945e+00,4.217605991935244880e+00
7.217905386543819191e+00,6.560823112750174602e+00,4.233521486244433696e+00
6.871699563264439981e+00,6.908255829730137521e+00,4.249436980553621623e+00
6.508836274925950960e+00,7.237702258235852781e+00,4.265352474862809551e+00
6.130246793815224748e+00,7.548366851028440294e+00,4.281267969171999255e+00
5.736900226671964198e+00,7.839502126738439713e+00,4.297183463481188070e+00
5.329801041232482106e+00,8.110410460832785162e+00,4.313098957790377774e+00
4.909986508432093721e+00,8.360445749656305381e+00,4.329014452099566590e+00
4.478524066761868205e+00,8.589014943598877849e+00,4.344929946408756294e+00
4.036508615459173832e+00,8.795579445770981053e+00,4.360845440717945998e+00
3.585059743378219199e+00,8.979656372910456597e+00,4.376760935027134813e+00
3.125318900536328215e+00,9.140819675590961424e+00,4.392676429336321853e+00
2.658446519463544266e+00,9.278701115157053536e+00,4.408591923645511557e+00
2.185619093597170437e+00,9.392991095171090876e+00,4.424507417954702149e+00
1.708026220058624922e+00,9.483439345522409525e+00,4.440422912263891853e+00
1.226867614227433734e+00,9.549855457718482654e+00,4.456338406573081556e+00
7.433501035860472506e-01,9.592109270250160691e+00,4.472253900882270372e+00
2.586846083493822834e-01,9.610131103297653965e+00,4.488169395191459188e+00
-2.259168835855347446e-01,9.603911842419748268e+00,4.504084889500648003e+00
-7.092443398317233028e-01,9.573502871244835788e+00,4.520000383809836819e+00
-1.190092697324127036e+00,9.519015853557935003e+00,4.535915878119027411e+00
-1.667264859263822618e+00,9.440622365551710971e+00,4.551831372428215339e+00
-2.139574667760405280e+00,9.338553379381130171e+00,4.567746866737405043e+00
-2.605849844810032678e+00,9.213098599529329746e+00,4.583662361046595635e+00
-3.064934894336424520e+00,9.064605653856190770e+00,4.599577855355787115e+00
-3.515693958129870289e+00,8.893479141559579304e+00,4.615493349664975931e+00
-3.957013618644693143e+00,8.700179540631770791e+00,4.631408843974165634e+00
-4.387805641758316000e+00,8.485221977739106691e+00,4.647324338283353562e+00
-4.807009652754693718e+00,8.249174863790702972e+00,4.663239832592543266e+00
-5.213595738970994375e+00,7.992658398791064656e+00,4.679155326901732970e+00
-5.606566972738571408e+00,7.716342949891312308e+00,4.695070821210922674e+00
-5.984961848456954669e+00,7.420947306863053150e+00,4.710986315520113266e+00
-6.347856627862284995e+00,7.107236819517584792e+00,4.726901809829303858e+00
-6.694367587788730312e+00,6.776021421879879547e+00,4.742817304138493562e+00
-7.023653164972315288e+00,6.428153548201333223e+00,4.758732798447683265e+00
-7.334915992710730137e+00,6.064525946156620329e+00,4.774648292756872969e+00
-7.627404824469221190e+00,5.686069392817816315e+00,4.790563787066063561e+00
-7.900416339811060951e+00,5.293750319232383816e+00,4.806479281375252377e+00
-8.153296828330491408e+00,4.888568349650316058e+00,4.822394775684442081e+00
-8.385443747575765272e+00,4.471553761649052383e+00,4.838310269993631785e+00
-8.596307151269119373e+00,4.043764873592255782e+00,4.854225764302821489e+00
-8.785390984458429031e+00,3.606285366029794659e+00,4.870141258612009416e+00
-8.952254242571113352e+00,3.160221543800821209e+00,4.886056752921200008e+00
-9.096511991683653875e+00,2.706699545739372326e+00,4.901972247230389712e+00
-9.217836247669115579e+00,2.246862509002116148e+00,4.917887741539579416e+00
-9.315956712239318094e+00,1.781867695140443075e+00,4.933803235848770008e+00
-9.390661364257040233e+00,1.312883585123825192e+00,4.949718730157958824e+00
-9.441796905055770850e+00,8.410869505880858021e-01,4.965634224467148528e+00
-9.469269056869404011e+00,3.676599086307515418e-01,4.981549718776339120e+00
-9.473042713840744256e+00,-1.062130324940548098e-01,4.997465213085528823e+00
-9.453141945444945904e+00,-5.793479294167588334e-01,5.013380707394718527e+00
-9.409649852531213554e+00,-1.050564354071423567e+00,5.029296201703909119e+00
-9.342708276552183833e+00,-1.518688331159303573e+00,5.045211696013098823e+00
-9.252517362914565169e+00,-1.982555255366168723e+00,5.061127190322287639e+00
-9.139334979745962428e+00,-2.441012781103536256e+00,5.077042684631477343e+00
-9.003475993730342353e+00,-2.892923677622652789e+00,5.092958178940666158e+00
-8.845311405017625361e+00,-3.337168642446417977e+00,5.108873673249856751e+00
-8.665267343560264734e+00,-3.772649066178178412e+00,5.124789167559046454e+00
-8.463823929570862603e+00,-4.198289741877124115e+00,5.140704661868236158e+00
-8.241514001128782851e+00,-4.613041512337566097e+00,5.156620156177426750e+00
-7.998921712289615016e+00,-5.015883848773230902e+00,5.172535650486615566e+00
-7.736681005368573061e+00,-5.405827354587499300e+00,5.188451144795804382e+00
-7.455473961376345216e+00,-5.781916188105709509e+00,5.204366639104995862e+00
-7.156029032883274965e+00,-6.143230398355807864e+00,5.220282133414185566e+00
-6.839119163873855101e+00,-6.488888168208139184e+00,5.236197627723376158e+00
-6.505559801428022482e+00,-6.818047959423516602e+00,5.252113122032564974e+00
-6.156206804327776894e+00,-7.129910554410234802e+00,5.268028616341753789e+00
-5.791954253936665076e+00,-7.423720989754776234e+00,5.283944110650944381e+00
-5.413732172935050713e+00,-7.698770376866939102e+00,5.299859604960134085e+00
-5.022504157715293793e+00,-7.954397605367248048e+00,5.315775099269323789e+00
-4.619264930447386064e+00,-8.189990925142096145e+00,5.331690593578513493e+00
-4.205037817016864743e+00,-8.404989403299394368e+00,5.347606087887704085e+00
-3.780872157212366247e+00,-8.598884252573666842e+00,5.363521582196893789e+00
-3.347840653699678981e+00,-8.771220028053912543e+00,5.379437076506083493e+00
-2.907036666462183838e+00,-8.921595689439183019e+00,5.395352570815273197e+00
-2.459571459513794967e+00,-9.049665526364909951e+00,5.411268065124462012e+00
-2.006571406799684265e+00,-9.155139944686824904e+00,5.427183559433652604e+00
-1.549175164291910711e+00,-9.237786111957770885e+00,5.443099053742842308e+00
-1.088530815361381743e+00,-9.297428460685116747e+00,5.459014548052030236e+00
-6.257929965641868542e-01,-9.333949048311943386e+00,5.474930042361220828e+00
-1.621200110191810539e-01,-9.347287773222637597e+00,5.490845536670412308e+00
3.013290634253761313e-01,-9.337442446432403287e+00,5.506761030979602012e+00
7.633972640352673089e-01,-9.304468718979277853e+00,5.522676525288792604e+00
1.222932623857830636e+00,-9.248479865395816901e+00,5.538592019597982308e+00
1.678791036060181874e+00,-9.169646423994814555e+00,5.554507513907172900e+00
2.129839094835159763e+00,-9.068195695058228978e+00,5.570423008216362604e+00
2.574956905839955734e+00,-8.944411098370110835e+00,5.586338502525551419e+00
3.013040859217690937e+00,-8.798631391881954755e+00,5.602253996834740235e+00
3.443006358354667285e+00,-8.631249753641524691e+00,5.618169491143931715e+00
3.863790497645314570e+00,-8.442712729453106135e+00,5.634084985453121419e+00
4.274354682672716343e+00,-8.233519049067467677e+00,5.650000479762311123e+00
4.673687186364612778e+00,-8.004218314022708114e+00,5.665915974071499939e+00
5.060805634852597379e+00,-7.755409560571900229e+00,5.681831468380688754e+00
5.434759416945361465e+00,-7.487739701439199536e+00,5.697746962689878458e+00
5.794632011324887699e+00,-7.201901850442145481e+00,5.713662456999068162e+00
6.139543225786813885e+00,-6.898633534303527881e+00,5.729577951308256978e+00
6.468651343072432169e+00,-6.578714796250672237e+00,5.745493445617446682e+00
6.781155168079145312e+00,-6.242966196262771383e+00,5.761408939926635497e+00
7.076295971488271164e+00,-5.892246713077160081e+00,5.777324434235826089e+00
7.353359325113060230e+00,-5.527451553302727305e+00,5.793239928545015793e+00
7.611676824545114073e+00,-5.149509873212339883e+00,5.809155422854205497e+00
7.850627694963309366e+00,-4.759382418995723896e+00,5.825070917163396089e+00
8.069640276265106493e+00,-4.358059091449147715e+00,5.840986411472586681e+00
8.268193383985082079e+00,-3.946556441258094683e+00,5.856901905781775497e+00
8.445817542778804921e+00,-3.525915101193429546e+00,5.872817400090966089e+00
8.602096089571054094e+00,-3.097197161689925871e+00,5.888732894400155793e+00
8.736666143795037698e+00,-2.661483496408215021e+00,5.904648388709346385e+00
8.849219442482862519e+00,-2.219871044496761314e+00,5.920563883018535201e+00
8.939503038306250815e+00,-1.773470056369254255e+00,5.936479377327724904e+00
9.007319859009426111e+00,-1.323401309894512989e+00,5.952394871636913720e+00
9.052529127022593158e+00,-8.707933039604912606e-01,5.968310365946104312e+00
9.075046638393269305e+00,-4.167794364210938851e-01,5.984225860255294904e+00
9.074844900523487468e+00,3.750482653581573012e-02,6.000141354564484608e+00
